MonthlyIncome,ActiveSinceDays,Age,Graduate,Married,Single,NoOfChildren,NoOfTeenager,NoOfDaysSinceLastPurchase,AmountSpendOnWines,AmountSpentOnFruits,AmountSpentOnMeat,AmountSpentOnFish,AmountSpentOnSweet,AmountSpentOnGold,NoOfDealsWithDiscount,NoOfWebPurchase,NoOfCatalogPurchase,NoOfStorePurchase,NoOfWebVisitsMonth,PurchasedIn1stCampaign,PurchasedIn2ndCampaign,PurchasedIn3rdCampaign,PurchasedIn4thCampaign,PurchasedIn5thCampaign,TotalNoOfCampaignAccepted,CustomerComplain
75484,2855,44,0,1,0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0
70379,2642,44,1,0,1,0,0,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0
79419,2166,50,1,1,0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0
64014,2178,74,1,1,0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,1,0,0,0,0,1,0
76998,2693,65,1,1,0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,0,0,1,1,0
49854,2390,48,1,1,0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0
60585,2529,49,1,1,0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,0
42873,2683,70,1,0,1,0,0,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0
87679,2496,32,1,1,0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,0,1,3,0
57867,2430,42,1,1,0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0
35765,2359,30,1,1,0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0
65492,2313,61,1,1,0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0
32952,2369,43,1,0,1,0,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0
53374,2841,51,1,1,0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,0,0,1,0,0,1,0
71706,2752,61,1,1,0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0
68487,2691,32,1,1,0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0
53253,2662,45,1,1,0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0
31163,2295,47,0,0,1,0,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0
42014,2840,43,1,1,0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,0
54108,2760,47,1,1,0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0
49667,2837,65,1,0,1,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,0,0,1,0,0,1,0
63206,2260,46,1,1,0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,0,0,1,1,0
57136,2514,48,1,1,0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0
46772,2758,45,0,1,0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,0,0,1,0,0,1,0
78931,2406,49,1,1,0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0
53977,2545,62,1,1,0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0
84219,2306,32,1,1,0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0
46098,2839,45,1,0,1,0,0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
73538,2740,55,1,1,0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0
79529,2222,34,1,1,0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0
20981,2584,43,0,1,0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,0
51766,2269,40,1,0,1,0,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0
55759,2737,58,1,1,0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0
33039,2452,42,1,1,0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0
37787,2441,48,1,1,0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0
27242,2754,50,1,0,1,0,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,0
87188,2550,37,1,0,1,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,0
69930,2558,49,1,1,0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0
37697,2301,44,1,0,1,0,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0
37401,2213,47,1,1,0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0
3502,2601,47,1,0,1,0,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0
58597,2745,44,1,1,0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0
82032,2244,72,1,0,1,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0
28087,2724,62,1,1,0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0
74004,2284,33,1,0,1,0,0,5,784,48,560,42,176,48,1,4,6,4,3,1,0,0,0,1,2,0
19740,2621,60,1,1,0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0
57036,2724,45,0,1,0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,0,0,1,0,0,1,0
53083,2569,62,0,1,0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,0,0,1,0,1,0
69283,2174,45,1,1,0,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0
46098,2839,45,1,0,1,0,0,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
23331,2822,32,0,1,0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0
23331,2791,32,0,0,1,0,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0
9255,2350,31,1,0,1,0,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0
67786,2363,61,1,0,1,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,0
71969,2780,49,1,1,0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,0,0,1,0,1,0
59235,2692,53,1,0,1,0,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0
31928,2252,31,1,1,0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0
74881,2637,59,1,1,0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0
65819,2736,42,1,1,0,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0
51411,2558,67,1,0,1,0,0,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0
51983,2826,56,1,0,1,0,0,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0
42386,2691,34,1,1,0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0
30390,2459,33,0,1,0,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0
30983,2756,57,1,0,1,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,0
66033,2684,63,1,0,1,0,0,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0
37284,2616,45,0,1,0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0
57530,2419,69,1,0,1,0,0,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0
76800,2272,55,0,1,0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0
63943,2824,64,1,1,0,0,1,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0
76081,2196,58,1,1,0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,1,0,0,0,0,1,0
67445,2845,46,1,1,0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0
37054,2446,53,1,1,0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0
47175,2768,58,1,1,0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,0,0,1,0,0,1,0
31859,2539,44,1,0,1,0,0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0
27215,2681,59,1,0,1,0,0,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0
70179,2502,44,1,0,1,0,0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0
39922,2659,37,1,1,0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0
49681,2396,44,1,1,0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0
24645,2764,32,1,1,0,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0
79865,2170,66,1,0,1,0,0,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0
44322,2172,35,1,1,0,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0
47958,2685,68,1,0,1,0,0,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0
63972,2733,56,1,0,1,0,0,93,928,63,254,0,12,12,4,5,4,10,4,0,0,0,1,0,1,0
75315,2234,66,1,1,0,0,1,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0
55517,2799,70,1,1,0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,0
75283,2618,63,1,1,0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0
82800,2741,74,1,0,1,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,1,0,0,0,1,2,0
38998,2762,66,1,1,0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1
90638,2295,29,1,0,1,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,0,0,1,1,0
27161,2403,34,1,1,0,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0
42014,2840,43,1,1,0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,0
38201,2616,60,1,1,0,0,1,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,0
45203,2257,38,1,1,0,2,0,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,0
81574,2221,73,1,1,0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,0,0,0,1,1,2,0
34935,2532,28,1,1,0,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0
60482,2681,44,1,0,1,0,0,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,0
34633,2316,64,1,1,0,2,1,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0
78093,2359,73,1,1,0,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,0
82460,2368,70,1,0,1,0,0,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,0
45903,2226,54,1,1,0,0,1,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,0
81361,2283,33,1,0,1,0,0,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,0
35860,2200,47,1,0,1,0,0,37,15,0,8,4,2,20,2,1,1,2,5,0,0,1,0,0,1,0
40442,2838,68,1,1,0,1,1,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,0
61482,2161,55,1,1,0,0,0,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0
34968,2604,40,1,1,0,1,0,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0
75794,2346,33,1,1,0,0,0,33,754,160,625,63,32,48,1,7,5,12,3,1,0,0,0,0,1,0
31497,2729,58,1,1,0,0,1,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0
74268,2659,65,1,1,0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,0
13724,2826,32,0,1,0,1,0,43,2,7,5,2,15,27,1,2,0,2,9,0,0,1,0,0,1,0
45143,2466,55,1,1,0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0
52569,2244,53,1,0,1,0,0,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0
48432,2778,47,1,0,1,0,0,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,0
17144,2293,60,1,1,0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0
36108,2416,36,1,0,1,0,0,68,141,8,129,3,11,47,3,7,1,4,9,0,0,1,0,0,1,0
76445,2798,49,1,1,0,1,0,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,0
36663,2224,45,1,1,0,1,0,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0
53843,2526,55,1,1,0,0,1,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0
90226,2800,64,1,1,0,0,0,26,1083,108,649,253,151,108,1,4,7,12,2,1,0,0,0,0,1,0
70638,2552,65,1,0,1,0,0,69,1016,12,215,16,12,63,1,4,5,10,3,0,0,0,1,0,1,0
44512,2462,60,1,1,0,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0
27116,2278,59,1,1,0,1,1,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0
54072,2496,57,1,1,0,1,1,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0
71855,2688,43,1,1,0,0,1,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0
51250,2615,30,0,0,1,0,0,28,342,32,230,34,32,40,5,10,5,4,9,0,0,1,0,0,1,0
60432,2271,47,1,1,0,0,1,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0
65526,2238,56,1,1,0,0,1,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0
68655,2847,32,1,0,1,0,0,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,0
12393,2731,42,0,1,0,0,0,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0
64509,2475,30,1,0,1,0,0,19,836,185,575,24,25,77,1,6,3,9,4,0,0,1,0,0,1,0
33955,2483,45,1,0,1,0,0,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0
31353,2341,43,1,1,0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0
55434,2426,36,1,1,0,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,0
28359,2404,37,1,1,0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0
57100,2201,33,1,0,1,0,0,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0
69139,2312,55,1,1,0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0
52973,2757,64,1,1,0,0,1,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0
51717,2472,55,1,1,0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,0,0,1,0,1,0
18793,2692,49,1,1,0,1,0,14,4,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0
66664,2801,38,0,1,0,0,0,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,0
50664,2688,61,1,0,1,0,0,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0
54414,2681,57,1,1,0,1,1,49,109,18,16,24,26,18,4,3,1,5,4,0,0,0,0,0,0,0
54549,2277,68,1,1,0,0,1,8,216,2,6,0,0,9,2,5,1,4,7,0,0,0,0,0,0,0
47111,2818,49,1,0,1,0,0,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0
41003,2628,57,1,0,1,0,0,11,123,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0
19444,2286,38,1,1,0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,0
36301,2406,44,0,1,0,1,0,53,11,12,35,3,5,12,1,3,0,3,7,0,0,0,0,0,0,0
73059,2461,73,1,1,0,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0
42731,2410,51,1,1,0,1,0,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0
52854,2256,61,1,1,0,1,1,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,0
22775,2534,42,1,1,0,1,0,40,5,1,8,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0
46681,2423,72,1,1,0,0,2,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,0
59821,2602,65,1,1,0,0,1,11,629,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0
50002,2536,66,1,0,1,0,0,21,443,5,71,21,16,82,2,8,2,7,7,0,0,0,0,0,0,0
69755,2429,75,1,1,0,0,0,23,217,77,373,111,23,93,1,3,6,12,1,0,0,0,0,0,0,0
44078,2169,51,1,1,0,1,1,17,24,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0
30560,2526,44,1,1,0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0
35924,2257,51,1,1,0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0
64140,2438,56,1,0,1,0,0,71,1459,0,61,0,15,215,5,2,5,6,5,0,1,1,0,1,3,0
56386,2769,39,1,1,0,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0
24594,2360,41,0,1,0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0
75774,2217,39,0,1,0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0
39228,2574,60,1,0,1,0,0,1,7,1,6,0,3,3,1,0,0,3,4,0,0,0,0,0,0,0
58494,2358,46,1,1,0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0
58684,2172,39,1,0,1,0,0,71,479,35,179,28,7,85,1,5,3,12,2,0,0,0,1,0,1,0
57136,2566,53,1,0,1,0,0,18,267,140,599,34,12,127,1,7,5,7,6,0,0,0,0,0,0,0
56551,2212,70,1,0,1,0,0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0
22448,2282,38,1,1,0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0
82014,2837,59,1,0,1,0,0,48,980,37,265,35,163,31,1,3,6,12,6,0,0,0,0,0,0,0
34213,2819,57,1,0,1,0,0,2,50,4,28,6,3,26,3,3,1,2,9,0,0,0,0,0,0,0
25358,2501,73,1,0,1,0,0,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0
35544,2272,42,1,0,1,0,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,0
36634,2556,66,1,1,0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,0
62670,2306,66,1,1,0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0
50334,2499,48,0,1,0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0
72066,2165,39,1,0,1,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,1,0,0,0,1,2,0
50729,2582,62,1,0,1,0,0,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0
34916,2569,52,1,1,0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0
64892,2190,44,1,0,1,0,0,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0
43602,2329,54,1,0,1,0,0,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0
33996,2450,31,1,0,1,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0
41473,2534,35,0,0,1,0,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0
63246,2472,53,1,1,0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0
36732,2341,61,1,1,0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0
69084,2381,50,1,1,0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0
77766,2651,53,1,1,0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,0,1,0,0,1,0
37929,2493,35,1,0,1,0,0,49,202,2,46,3,2,10,2,4,2,5,7,1,0,0,1,0,2,0
86610,2456,69,1,1,0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0
80141,2693,34,1,1,0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,0,0,1,1,0
72635,2550,65,0,1,0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,1,0,0,0,0,1,0
69016,2743,50,1,1,0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0
20193,2737,29,0,1,0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0
27573,2620,45,1,1,0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0
15862,2526,41,0,0,1,0,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0
49544,2661,44,1,1,0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0
33228,2316,40,1,1,0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0
70440,2423,42,1,1,0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,1,0,0,0,0,1,0
38232,2322,49,1,1,0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0
22554,2762,65,1,1,0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0
23536,2184,37,1,1,0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0
49413,2406,68,1,1,0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0
42231,2255,51,1,1,0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0
78789,2849,40,1,0,1,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,0
56534,2500,52,1,1,0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,1,0,2,0
58350,2700,49,1,0,1,0,0,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0
81217,2504,31,1,0,1,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0
49090,2504,69,1,0,1,0,0,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0
61787,2517,33,1,0,1,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0
18169,2654,35,1,1,0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0
24336,2830,39,0,0,1,0,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0
18222,2704,30,1,1,0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0
62335,2561,68,1,0,1,0,0,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0
42033,2807,49,0,1,0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0
86580,2646,37,1,1,0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,0,0,1,1,0
41437,2804,63,1,0,1,0,0,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0
73705,2275,69,1,0,1,0,0,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0
61064,2826,44,1,1,0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0
38452,2250,65,1,1,0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0
18358,2380,31,1,0,1,0,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0
55012,2259,47,1,1,0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0
9722,2794,47,0,1,0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,0
38175,2438,36,1,1,0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0
58656,2806,64,1,1,0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,0,0,1,1,0
52117,2841,55,1,1,0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0
64813,2337,42,1,1,0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0
54222,2279,47,1,1,0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0
83512,2171,34,1,1,0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,1,1,0,1,4,0
77520,2464,61,1,1,0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,0,1,3,0
41154,2605,42,1,1,0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0
80398,2755,54,1,1,0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,0,0,1,1,0
18746,2190,28,0,0,1,0,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0
35196,2752,36,1,1,0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0
60230,2564,64,1,0,1,0,0,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0
22108,2211,43,1,1,0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0
44392,2456,46,1,1,0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0
55424,2740,44,1,1,0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,0,0,1,0,0,1,0
17688,2691,41,1,1,0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,0,1
92491,2583,37,1,1,0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,1,0,0,1,1,3,0
90273,2356,29,1,0,1,0,0,32,704,129,853,120,74,111,1,5,6,7,2,1,0,0,1,1,3,0
82571,2247,58,1,0,1,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,0,0,1,1,0
38513,2311,38,1,0,1,0,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,0
16653,2231,41,1,0,1,0,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,0
42586,2767,65,1,1,0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,0
23529,2697,55,0,0,1,0,0,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0
74881,2637,59,1,1,0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0
